graph_name,balance,number_of_nodes,number_of_edges,node_of_max_density_subgraph,average_clustering,degree_assortativity_coefficient,local_efficiency,global_efficiency,diameter,average_shortest_path_length,wiener_index
complete-graph-086_1,False,872,2437,0.06422018348623854,0.06573361017168378,0.543170260343356,0.084823566734404,0.19936876144016466,11,5.571511707517459,2115815.0
complete-graph-087_0,True,1529,2746,0.6625245258338783,0.06943276547593094,0.18454144916007603,0.07741624881912657,0.13750279634301535,28,8.49987330459288,9929178.0
complete-graph-087_1,False,751,2031,0.0559254327563249,0.04259524688952119,0.5894786445469781,0.05771619334701896,0.20306472063188863,12,5.656614292055037,1593044.0
complete-graph-088_1,False,744,1960,0.2513440860215054,0.059655368526336384,0.5638434814184675,0.07544878085872718,0.2079497495193802,10,5.3244330598127325,1471652.0
complete-graph-089_0,True,433,920,0.24942263279445728,0.05988122731771695,0.3767095321888876,0.06549879638794197,0.20540189738271586,20,5.899623642117868,551780.0
complete-graph-089_1,False,806,2487,0.05955334987593052,0.03153414685672746,0.01680910673397567,0.039757088789346834,0.23673698771695423,11,4.811802783471788,1561021.0
complete-graph-08_0,True,900,1802,0.8933333333333333,0.11363227513227513,-0.09498168316194179,0.1272623456790124,0.13920959866345436,20,9.4856581386726,3837423.0
complete-graph-08_1,False,569,1197,0.0843585237258348,0.03414093229558956,0.0774749195587979,0.03634706763002016,0.2055319162220408,11,5.5231131958711845,892513.0
complete-graph-090_0,True,433,1022,0.24942263279445728,0.07805038174553189,0.30939325850554417,0.08654767736753882,0.22651205461924231,10,5.0463925241638865,471979.0
complete-graph-090_1,False,671,1735,0.12071535022354694,0.05024029621645115,0.5277408894982873,0.07445680016842467,0.2139806432315008,10,5.182458793958672,1164939.0
complete-graph-091_0,True,512,1073,0.25,0.07293216765873017,0.3829537376477377,0.08296453889715615,0.19597984455418255,19,6.0498639310176126,791419.0
complete-graph-091_1,False,517,1196,0.15087040618955513,0.039430760513932635,0.5345575538771243,0.0549047962926106,0.2196249475499152,10,5.0742281798689515,676831.0
complete-graph-092_0,True,1528,3118,0.8507853403141361,0.037136935926202985,-0.10546027056162478,0.03871125238926289,0.163797783613981,12,6.7479676469277265,7872368.0
complete-graph-092_1,False,584,1325,0.11815068493150685,0.0387507279630567,0.4630609123801696,0.05495638398891825,0.2180186063822763,10,5.075119246222891,863968.0
complete-graph-093_0,True,1206,2447,0.8631840796019901,0.056430808918371135,-0.09566164659021337,0.06100252704730312,0.1670535031707391,12,6.702182035878698,4869906.0
complete-graph-093_1,False,678,2237,0.12536873156342182,0.05271129231306222,0.1919319344667522,0.0692008450415531,0.2590940610170805,9,4.248593700300214,975065.0
complete-graph-094_0,True,1032,2781,0.6366279069767442,0.09357444880700706,0.22837602901646453,0.10763627298268769,0.19626255768023512,10,5.799504131610012,3085313.0
complete-graph-094_1,False,571,1826,0.15586690017513136,0.061658967613433466,0.12515519359798316,0.0808078834961497,0.27285897171381635,7,3.9983900205856147,650678.0
complete-graph-095_0,True,736,1528,0.25,0.03787957211870254,0.34477528661679574,0.04295077783528872,0.17800280217757397,24,6.78279355220349,1834610.0
complete-graph-095_1,False,719,1902,0.1404728789986092,0.0535285916370757,0.6721553002396142,0.08328330982364365,0.20285394693284262,11,5.538359916473282,1429567.0
complete-graph-096_0,True,256,670,0.5,0.06778865665584413,0.20065519114097943,0.0737803302744709,0.2897578197946613,8,3.8967830882352943,127191.0
complete-graph-096_1,False,674,1738,0.10534124629080119,0.05130833558133264,0.6308164923856399,0.08128886733115225,0.21431800432240358,9,5.136785111176758,1165028.0
complete-graph-097_0,True,737,1356,0.2496607869742198,0.023439081648036864,0.5056934962185091,0.026309559705082097,0.1563284909756643,26,7.927297799539851,2150010.0
complete-graph-097_1,False,735,2456,0.04081632653061224,0.08295511744491349,0.3094650459856814,0.11436797908566625,0.24183003524466,10,4.648631114571169,1253945.0
complete-graph-098_0,True,764,1558,0.8468586387434555,0.04597668910496143,-0.08002205430046679,0.04912739965095994,0.19683761339322098,10,5.630958670994215,1641233.0
complete-graph-098_1,False,685,1856,0.2948905109489051,0.04621999249736474,0.5054098482799165,0.06004229738901277,0.20860045152037857,10,5.402727621974645,1265697.0
complete-graph-099_0,True,216,459,0.9166666666666666,0.08054453262786598,-0.0671339563862907,0.08614050558495004,0.2687532812436471,8,4.2192506459948325,97971.0
complete-graph-099_1,False,702,2125,0.2037037037037037,0.07036779301736569,0.6700727784292676,0.11269682981552136,0.21782595497488266,10,5.085917147258089,1251395.0
complete-graph-09_0,True,900,1822,0.9044444444444445,0.12415079365079365,-0.045245449869273244,0.13949250440917113,0.16721286003285735,13,6.807492275367692,2753971.0
complete-graph-09_1,False,784,1650,0.03826530612244898,0.030249838030450255,0.06020835042244119,0.032148677923550376,0.19462031835472163,12,5.7268420778273,1757774.0
as_0,True,6474,12572,0.006178560395427865,0.25222243511614334,-0.1817550462893196,0.26361077192994764,0.29039898173801926,9,3.7050034741874245,77631312.0
cagrqc_0,True,4155,13374,0.011070998796630566,0.5564621545550359,0.6400040595793944,0.5928481454811008,0.1791264771766303,17,6.051122401269534,52220793.0
complete-graph-0401_0,True,1000,2010,0.852,0.060728571428571534,-0.09390004225643772,0.06574365079365088,0.17453550043636112,12,6.526314314314314,3259894.0
complete-graph-0402_0,True,464,945,0.8469827586206896,0.05341748768472909,-0.08221590909090946,0.05654248768472911,0.21594723776758323,10,5.223002159827214,561034.0
complete-graph-0403_0,True,1000,2023,0.874,0.0938095238095238,-0.10735426486104273,0.10151679894179895,0.17838994644069703,12,6.233745745745746,3113756.0
complete-graph-0404_0,True,201,539,0.24875621890547264,0.05746842985648949,0.1560628400864202,0.062250256653241666,0.3148227908079357,7,3.5630348258706466,71617.0
complete-graph-0405_0,True,1000,2524,0.5,0.052661327561327645,0.2571849816643187,0.057007792207792285,0.20566318064194328,10,5.4706806806806805,2732605.0
complete-graph-0406_0,True,464,1175,0.5,0.03658319649698956,0.1990354741299119,0.038768016785258146,0.2386925043529272,9,4.818397631637745,517573.0
complete-graph-0407_0,True,623,1883,0.956661316211878,0.07469674965662133,-0.06673235438723983,0.0915039043650602,0.24682945001366305,9,4.589105717072768,889153.0
complete-graph-0408_0,True,927,2210,0.3333333333333333,0.06242039753366635,0.2657611657529132,0.06781620981998562,0.1967956035550837,10,5.696212264183914,2444820.0
complete-graph-0409_0,True,150,445,0.6466666666666666,0.09050601250601242,0.10720436302916908,0.10582832291165618,0.3455734526472292,6,3.295302013422819,36825.0
complete-graph-0410_0,True,1032,2815,0.6395348837209303,0.05783807062876846,0.188518660580903,0.06549727269930779,0.21064530396391104,10,5.292635658914729,2815661.0
complete-graph-0411_0,True,216,442,0.8657407407407407,0.0676513815402704,-0.13104731752016247,0.0747703556731334,0.2522954349698715,9,4.656158484065461,108116.0
complete-graph-0412_0,True,800,2018,0.5,0.06145959595959611,0.2283012625787796,0.0735976205507457,0.21186394078857543,10,5.338204005006258,1706090.0
complete-graph-0413_0,True,464,1173,0.5,0.03334841643031296,0.1800669915393263,0.03620088404571162,0.2406071344341278,9,4.760929470469948,511400.0
complete-graph-0414_0,True,688,1738,0.5,0.04118242061556015,0.21668195812891522,0.043654888931051745,0.22290289276426883,9,5.074616634507972,1199274.0
complete-graph-0415_0,True,980,2488,0.4846938775510204,0.09185735466347754,0.26769562499793437,0.10718523917503532,0.18664814484994308,12,6.1248837839528045,2938168.0
complete-graph-0416_0,True,464,1192,0.5,0.07173645320197043,0.20917009194109906,0.08478565156905675,0.24811999276500438,8,4.497588813584568,483113.0
complete-graph-0417_0,True,257,531,0.8871595330739299,0.04118954974986103,-0.11900297967792886,0.0443023902167871,0.2509280811871465,9,4.555143482490273,149846.0
complete-graph-0418_0,True,1245,3169,0.4899598393574297,0.06413909606680711,0.24643404270565908,0.0724963876670705,0.18614645699873442,11,6.006774364338383,4651586.0
complete-graph-0419_0,True,1185,2749,0.249789029535865,0.0429218648205992,0.21829000809058624,0.0451748954280602,0.18712699969985222,11,5.9093796327973545,4145548.0
complete-graph-0420_0,True,697,1892,0.6370157819225251,0.05479927373758088,0.18298118706680833,0.06134414100698196,0.2206370212783033,10,5.1670253467240554,1253293.0
complete-graph-0421_0,True,464,1190,0.5,0.07346432303328868,0.23435267669776053,0.07924936454031307,0.24709130412416652,8,4.535897817829746,487228.0
complete-graph-0422_0,True,216,669,0.9675925925925926,0.06042401528512634,-0.062312437121981215,0.06897800202198344,0.3240030146426629,6,3.4968130921619296,81196.0
complete-graph-0423_0,True,552,1522,0.6467391304347826,0.05676459209067901,0.15231361396240511,0.06495199144655672,0.23987965290501034,8,4.6917659591257,713505.0
complete-graph-0424_0,True,324,787,0.3333333333333333,0.0716038248445656,0.23943667465830742,0.07864899732183686,0.24937735436410316,9,4.594618354164278,240418.0
complete-graph-0425_0,True,1236,3151,0.48220064724919093,0.0792178605285403,0.28097195810832953,0.0903549139491698,0.1868725061268421,12,5.975780564181178,4560895.0
complete-graph-0426_0,True,217,570,0.4976958525345622,0.1239169176957195,0.21920828376577026,0.14464780014319195,0.29885432667701306,7,3.7844342037890426,88692.0
complete-graph-0427_0,True,980,2524,0.4826530612244898,0.06947193396173001,0.21255075037994578,0.07741174358521295,0.2003526800095434,10,5.566283796460361,2670202.0
complete-graph-0428_0,True,201,567,0.472636815920398,0.09335716798403357,0.14039089528748672,0.10867126010160841,0.30887420042650654,7,3.6848258706467663,74065.0
complete-graph-0429_0,True,1185,3043,0.48860759493670886,0.08788018825993511,0.30390999882205477,0.10063849566592188,0.19130907025082813,12,5.871317995210401,4118847.0
complete-graph-0430_0,True,688,1736,0.5,0.0483095070304373,0.21871518071866733,0.05288736618678483,0.2215211099528881,10,5.108290172979927,1207232.0
complete-graph-0431_0,True,1501,3537,0.3331112591605596,0.07324414796100363,0.26818907622223265,0.08388081987349143,0.17067378390503016,12,6.5999946702198535,7429944.0
complete-graph-0432_0,True,622,1574,0.5,0.02714466669450591,0.18349207707405354,0.028049964504948406,0.22903554935481135,9,4.938451103137249,953768.0
complete-graph-0433_0,True,1033,2453,0.3330106485963214,0.026841084053087955,0.24221990858364453,0.028234006501189488,0.19479359556562803,11,5.73905686005238,3059078.0
complete-graph-0434_0,True,735,2020,0.636734693877551,0.06189625189625217,0.16814817046835354,0.0692891311258661,0.22794025044769967,9,4.8868523976348035,1318204.0
complete-graph-0435_0,True,1000,2535,0.5,0.06340221445221472,0.2578951849347661,0.06927046842046872,0.2092895681404836,10,5.311951951951952,2653320.0
complete-graph-0436_0,True,800,2412,0.945,0.07245012626262637,-0.08831886483570035,0.08849836910774438,0.23167841994956867,9,4.913301001251565,1570291.0
complete-graph-0437_0,True,490,993,0.8979591836734694,0.09250242954324585,-0.04633782674264847,0.1006551668286362,0.20469268784691796,11,5.588648220024206,669548.0
complete-graph-0438_0,True,737,1759,0.2496607869742198,0.0555650515623379,0.20649921899406443,0.06298376607060466,0.21313971883685814,10,5.206964190903191,1412212.0
complete-graph-0439_0,True,552,1324,0.3333333333333333,0.057522821381517056,0.2806259718926697,0.06324739153090611,0.21665398764655888,10,5.265275257108288,800722.0
complete-graph-0440_0,True,928,2143,0.25,0.048985389610389764,0.2594663369644429,0.052132450583420586,0.18442596170875752,11,6.137696220659897,2639995.0
complete-graph-0441_0,True,927,1897,0.5782092772384034,0.029033749422098968,-0.1108453003195683,0.030262324275269297,0.1801743918322412,12,6.255866132651136,2685024.0
complete-graph-0442_0,True,513,1600,0.7309941520467836,0.08870155185944688,-0.06713569107486346,0.10689995424400917,0.24979522373591775,8,4.541758040935672,596460.0
complete-graph-0443_0,True,464,945,0.8685344827586207,0.07530788177339905,-0.05589637607189189,0.07998511904761915,0.21155407813663538,10,5.367468533551799,576552.0
complete-graph-0444_0,True,619,1261,0.8352180936995154,0.012993307177475188,-0.12482384688421382,0.012993307177475188,0.20655216362535728,10,5.41920102890663,1036536.0
complete-graph-0445_0,True,1184,2461,0.8614864864864865,0.0315328721578722,-0.08929830784629476,0.032817192192192236,0.18026086856955306,11,6.10252079002079,4273815.0
complete-graph-0446_0,True,1200,2851,0.3333333333333333,0.05393921356421365,0.27722824889654524,0.05787175324675327,0.18788715133178893,12,5.963144286905755,4289886.0
complete-graph-0447_0,True,888,2096,0.3333333333333333,0.04695908445908446,0.23264792207979168,0.05114921208671209,0.19000943422476185,12,6.053622393532202,2384086.0
complete-graph-0448_0,True,100,276,0.5,0.10481746031746031,0.2646050717763845,0.12851190476190466,0.37732323232325354,6,3.0268686868686867,14983.0
complete-graph-0449_0,True,433,1238,0.7090069284064665,0.06540529011660655,0.07660246913951445,0.07710186379354984,0.25139377665337825,9,4.518849970062441,422639.0
complete-graph-0450_0,True,100,212,0.92,0.06575396825396826,-0.01790160047421494,0.07209920634920634,0.32977970177970123,7,3.5393939393939395,17520.0
complete-graph-0451_0,True,512,1218,0.25,0.055620096049783574,0.20580724554178104,0.058734949945887495,0.225129082918457,9,4.988296538649706,652549.0
complete-graph-0452_0,True,101,213,0.8514851485148515,0.08255539839698255,-0.11287393672942804,0.08460631777463458,0.32773644507308064,7,3.5574257425742575,17965.0
complete-graph-0453_0,True,326,909,0.6503067484662577,0.09344828654644599,0.1162862333267717,0.10797393301994536,0.2685474954495098,8,4.249872581406324,225137.0
complete-graph-0454_0,True,592,1501,0.5,0.06417176104676113,0.2504013957559267,0.07887072340197361,0.2287107108008918,9,4.9305174463803905,862525.0
complete-graph-0455_0,True,1236,2825,0.25,0.07817361081924191,0.24700472662398876,0.08857932752552494,0.17089410791076057,13,6.619008686765457,5051826.0
complete-graph-0456_0,True,1201,3237,0.649458784346378,0.0830180597457869,0.18050275438510044,0.10028189892261506,0.1938351660228198,10,5.810616153205662,4187130.0
complete-graph-0457_0,True,552,1707,0.9728260869565217,0.04746298387602734,-0.062368638738747144,0.05336917091898982,0.2526140908238959,8,4.48449459480786,681984.0
complete-graph-0458_0,True,368,751,0.8586956521739131,0.10443624913733615,-0.047281919925743925,0.11201043823326445,0.22194504736920787,10,5.121475536073925,345843.0
complete-graph-0459_0,True,696,1435,0.8577586206896551,0.051928252143769386,-0.1048565121412798,0.05530810983397193,0.19669628127868066,11,5.691486810551559,1376543.0
complete-graph-0460_0,True,1184,2735,0.25,0.06636935230685245,0.2599637949210039,0.07252076548951564,0.18152810903685562,12,6.154852813506659,4310465.0
complete-graph-0461_0,True,256,525,0.83203125,0.03761780753968253,-0.09420300703104278,0.03846881200396824,0.25005040557894825,9,4.593045343137255,149917.0
complete-graph-0462_0,True,368,955,0.5,0.046266625886191064,0.17883146300004393,0.04976149303594956,0.26693200633535297,8,4.200316905579908,283639.0
complete-graph-0463_0,True,1600,4038,0.475,0.03225741272616281,0.22460980943455264,0.034510366369741495,0.17286480510687782,13,6.566709662288931,8400135.0
complete-graph-0464_0,True,1000,2528,0.5,0.05844018759018791,0.2764987758173037,0.062123088023088316,0.20814701050348117,10,5.362784784784785,2678711.0
complete-graph-0465_0,True,2000,4057,0.65,0.037911507936507945,-0.11242616739308121,0.040367658730158705,0.1499581546375368,14,7.4469254627313655,14886404.0
complete-graph-0466_0,True,618,1254,0.8802588996763754,0.05735732264858479,-0.037112635169460055,0.06389787846098531,0.20005244506729644,10,5.613307946898292,1070194.0
complete-graph-0467_0,True,432,914,0.8796296296296297,0.05272082598471491,-0.12207173190385323,0.053981114050558554,0.22068237122691917,10,5.108930566297156,475621.0
complete-graph-0468_0,True,1185,3037,0.48523206751054854,0.05598790801322465,0.27257682319803506,0.060124192497610376,0.19363740327905107,11,5.7840574751967155,4057632.0
complete-graph-0469_0,True,100,272,0.5,0.12107936507936498,0.21675265118945117,0.14018743386243376,0.3728484848485022,6,3.083838383838384,15265.0
complete-graph-0470_0,True,933,2535,0.6505894962486602,0.10791771643861714,0.20602056064670393,0.12797149260171772,0.20575536926145277,10,5.470230784446315,2378336.0
complete-graph-0471_0,True,1033,2455,0.3330106485963214,0.06629117897268934,0.21047006266152055,0.07524663497557987,0.19319550323611373,10,5.762008750009381,3071312.0
complete-graph-0472_0,True,385,823,0.9116883116883117,0.0773283858998145,-0.03947174224018492,0.08584621727478876,0.23263706366403325,9,4.808739177489177,355462.0
complete-graph-0473_0,True,368,763,0.8695652173913043,0.06084368530020703,-0.10432216136447464,0.0660304520358868,0.2345690582439376,10,4.793670773605023,323707.0
complete-graph-0474_0,True,622,1270,0.8842443729903537,0.06370897769611607,-0.08320386048191812,0.06841218802633604,0.2018839153746129,10,5.5428025537070695,1070487.0
complete-graph-0475_0,True,619,1566,0.4991922455573506,0.04484424209787697,0.18196966536123688,0.04812846908969688,0.22796070820434053,9,4.960652686502397,948829.0
complete-graph-0476_0,True,513,1226,0.24951267056530213,0.06592631972748937,0.17706390702680178,0.07040414823065903,0.2275132758588813,10,4.93536031920078,648151.0
complete-graph-0477_0,True,622,1576,0.5,0.022895700226889908,0.21460307389849367,0.023548994770859696,0.2307894908566811,9,4.887553008061886,943938.0
complete-graph-0478_0,True,933,1910,0.5787781350482315,0.07160380407968849,-0.0692594708656655,0.07703048707871867,0.17893351347776276,12,6.292487200364324,2735835.0
complete-graph-0479_0,True,324,810,0.3333333333333333,0.03813576683947052,0.190889049815757,0.04235417074923245,0.26575668929055674,8,4.22808928639682,221239.0
complete-graph-0480_0,True,980,2282,0.25,0.06461694201490129,0.2309582408193176,0.06861880466472314,0.18998233330270037,11,5.905346980467366,2832854.0
complete-graph-0481_0,True,736,1893,0.48641304347826086,0.08177581024048432,0.2238914390216372,0.09317320411070416,0.206725044125127,12,5.520992309967466,1493318.0
complete-graph-0482_0,True,432,1039,0.25,0.05602369595425147,0.1652739016262179,0.061249482256426714,0.23568605491372804,10,4.783062645011601,445284.0
complete-graph-0483_0,True,217,464,0.8894009216589862,0.07946017116524026,-0.08232394995975727,0.08810803891449054,0.27500990539591463,8,4.08926437958696,95836.0
complete-graph-0484_0,True,150,378,0.3333333333333333,0.071027898027898,0.167149863454545,0.08105427288760617,0.3117841695962053,7,3.729753914988814,41680.0
complete-graph-0485_0,True,201,463,0.9601990049751243,0.07823185659006548,-0.14919726416885606,0.08254363105109366,0.2855355366027425,7,3.9778109452736317,79954.0
complete-graph-0486_0,True,1184,3022,0.4864864864864865,0.07608657764907768,0.25357351119434723,0.08764745874120879,0.1880830438369586,12,5.972371832948756,4182667.0
complete-graph-0487_0,True,688,1745,0.5,0.034907945736434104,0.25488156120600786,0.038633663252122585,0.2254744330984128,9,4.9785467655123385,1176570.0
complete-graph-0488_0,True,622,1585,0.5,0.07833549087568385,0.2285555579680253,0.09105102278333803,0.22958665567273384,9,4.87221626771466,940976.0
complete-graph-0489_0,True,592,1510,0.5,0.04675994988494987,0.2128715938840946,0.05092728686478689,0.23476754265110572,9,4.771505007545617,834708.0
complete-graph-0490_0,True,1600,3665,0.25,0.04424030483405486,0.258317949021692,0.0475262896825397,0.1694354053542139,12,6.576507191994997,8412668.0
complete-graph-0491_0,True,980,2278,0.25,0.05164412118493759,0.20857349025705216,0.05495119015527183,0.18958804077661998,11,5.956342373517334,2857317.0
complete-graph-0492_0,True,688,1403,0.8677325581395349,0.06843161683277972,-0.05243380100726453,0.07333367940199347,0.19874540318315878,11,5.606204089231915,1324903.0
complete-graph-0493_0,True,1501,3531,0.3331112591605596,0.0524099373866197,0.2380579995763045,0.060967279629837966,0.17315961829716614,12,6.505028647568288,7323036.0
complete-graph-0494_0,True,2000,4589,0.25,0.02706085858585864,0.24056382970818813,0.02798921356421362,0.16778333614647767,12,6.588796898449225,13171005.0
complete-graph-0495_0,True,433,1042,0.24942263279445728,0.05583932362223356,0.18368800387431228,0.05962695246759915,0.23845941899392512,9,4.705756564878967,440120.0
complete-graph-0496_0,True,552,1319,0.3333333333333333,0.029583751594621132,0.24986066913848176,0.03101851851851849,0.2165034679055694,11,5.330117835818933,810583.0
complete-graph-0497_0,True,217,462,0.8986175115207373,0.060631994733377194,-0.08514315968689701,0.06288493892180524,0.2728093836101382,8,4.137907492746202,96976.0
complete-graph-0498_0,True,432,1042,0.25,0.04520252124418791,0.18287114419085998,0.04788912326528068,0.23924678877281635,9,4.740601099939847,441331.0
complete-graph-0499_0,True,1000,2025,0.887,0.0538333333333334,-0.09306583351361886,0.05783253968253974,0.18227651627171518,11,6.076678678678679,3035301.0
complete-graph-0500_0,True,100,275,0.5,0.11486507936507932,0.24063116370808846,0.13397222222222213,0.37671380471382293,6,3.0353535353535355,15025.0
complete-graph-0501_0,True,1032,2793,0.6443798449612403,0.06403109164737104,0.18235005138641286,0.07450852424205158,0.2042750254306916,10,5.504315821923473,2928274.0
complete-graph-0502_0,True,927,2537,0.645091693635383,0.0576173975850354,0.18365421653123684,0.06424164203290439,0.21601714858715093,9,5.144964713502532,2208224.0
complete-graph-0503_0,True,1236,3467,0.7281553398058253,0.08638219924627703,0.17429846278393343,0.10234505733089885,0.19619651516679865,10,5.6895352645991375,4342424.0
complete-graph-0504_0,True,100,211,0.9,0.0632857142857143,-0.10649175584817107,0.0656904761904762,0.3262717652717646,7,3.59010101010101,17771.0
complete-graph-0505_0,True,1200,3236,0.6308333333333334,0.03208243145743148,0.1694399937007905,0.03440917107583777,0.19595417813692578,11,5.8614289685849315,4216712.0
complete-graph-0506_0,True,1200,3651,0.9658333333333333,0.03903427128427144,-0.047039935942469066,0.04313154361071045,0.21691259802172377,9,5.125027800945232,3686945.0
complete-graph-0507_0,True,432,911,0.9212962962962963,0.06991843033509705,-0.060878316766556896,0.07463165049970613,0.21613793271594847,10,5.263147718484145,489978.0
complete-graph-0508_0,True,1244,2868,0.25,0.03808885826570723,0.22460806216601842,0.040909434066588486,0.18181544875391048,12,6.1422215209029085,4748834.0
complete-graph-0509_0,True,622,1268,0.8456591639871383,0.0268807737457255,-0.12001722609593382,0.02782562649925993,0.20702080206545115,10,5.390734786233178,1041118.0
complete-graph-0510_0,True,1600,3687,0.25,0.02279062950937958,0.18905462335609233,0.02381171085858593,0.17368734413261644,11,6.363685115697311,8140426.0
complete-graph-0511_0,True,384,918,0.3333333333333333,0.06123474326599323,0.24092536842669596,0.06745546361431781,0.23053288552350804,10,5.045487924281984,371025.0
complete-graph-0512_0,True,737,1557,0.9104477611940298,0.052403566582671084,-0.12821412919529646,0.05673257091167548,0.19760862278766547,10,5.600978555837414,1519075.0
complete-graph-0513_0,True,2000,4048,0.655,0.07839682539682517,-0.07620551468210295,0.08538829365079334,0.14425813983056354,14,7.7825497748874435,15557317.0
complete-graph-0514_0,True,800,2013,0.5,0.07236138167388184,0.24509356575422073,0.08648880922318428,0.20855273456839393,10,5.4561201501877346,1743776.0
complete-graph-0515_0,True,216,460,0.9027777777777778,0.061100088183421476,-0.12114825417577783,0.06398625808348025,0.27392011197250116,8,4.1217054263565895,95706.0
complete-graph-0516_0,True,368,762,0.8614130434782609,0.03242537957211868,-0.10930315506726175,0.03329882677708763,0.23538238929249605,9,4.770006515815662,322109.0
complete-graph-0517_0,True,216,566,0.5,0.08481407995296883,0.23415861344436228,0.09558715461493239,0.29747180181296834,7,3.8261843238587425,88844.0
complete-graph-0518_0,True,216,669,0.9583333333333334,0.07520242103575432,-0.03913086647080185,0.08699327935439041,0.32418389319563434,6,3.4953488372093022,81162.0
complete-graph-0519_0,True,800,1616,0.86875,0.05140972222222229,-0.09884307388269883,0.05530456349206353,0.18795521864408946,11,5.985613266583229,1913002.0
complete-graph-0520_0,True,2000,4579,0.25,0.033725793650793805,0.20126581609260244,0.035895502645502765,0.16580064059628302,12,6.656533766883442,13306411.0
complete-graph-0521_0,True,216,677,0.9861111111111112,0.08207194040527371,-0.05368570872712473,0.09539145054191349,0.3299318116567271,6,3.404349698535745,79049.0
complete-graph-0522_0,True,216,461,0.9259259259259259,0.06444003527336858,-0.07958796200247834,0.06766240446796,0.27287636889387307,8,4.135185185185185,96019.0
complete-graph-0523_0,True,151,379,0.33112582781456956,0.1219962157048249,0.1703557715340073,0.14498668488734714,0.3095036266161641,7,3.7459602649006625,42423.0
complete-graph-0524_0,True,1377,3502,0.4843863471314452,0.08042610983787483,0.24938072889740873,0.08967750961215039,0.1813686192021988,12,6.195062995051595,5869054.0
complete-graph-0525_0,True,888,1802,0.8592342342342343,0.04440065065065075,-0.09030784969969106,0.047308469183469294,0.17808667455639346,12,6.363574961658389,2506154.0
complete-graph-0526_0,True,490,1251,0.5,0.03530155785257827,0.17529434291809384,0.03685491945696027,0.24525628617392287,9,4.5947581486582365,550475.0
complete-graph-0527_0,True,368,761,0.8722826086956522,0.07704451345755696,-0.07722841218367874,0.08297748447204974,0.2316457029937815,9,4.858014453263832,328052.0
complete-graph-0528_0,True,1236,3152,0.48705501618122976,0.055169120703101454,0.26057446057099215,0.06286812005865412,0.1867423939940736,12,6.057795160043499,4623491.0
complete-graph-0529_0,True,800,2417,0.9625,0.07957467532467577,-0.045480539906086116,0.09569503817941333,0.23485994149431547,9,4.791023153942428,1531211.0
complete-graph-0530_0,True,256,542,0.88671875,0.04195808531746029,-0.09771627553725518,0.0438135540674603,0.2628994514473508,8,4.272947303921568,139469.0
complete-graph-0531_0,True,980,2521,0.46938775510204084,0.03129678711311365,0.21421740775109385,0.03306782597598928,0.20301521124137917,10,5.5080131746263365,2642249.0
complete-graph-0532_0,True,152,397,0.32894736842105265,0.056493981165033805,0.056855733450047574,0.06115189330649856,0.3278832428753593,7,3.4802195887068663,39939.0
complete-graph-0533_0,True,623,1586,0.49919743178170145,0.059471347272310404,0.24871642673470606,0.06524389349429478,0.23159074485155187,9,4.826371720695938,935124.0
complete-graph-0534_0,True,1236,3473,0.7273462783171522,0.08458787257330959,0.12990913945891258,0.09965680422597901,0.2005400403562701,10,5.539526748162415,4227933.0
complete-graph-0535_0,True,1500,4051,0.6433333333333333,0.06331143301143316,0.15523998833332803,0.07426179376179372,0.19250337897341274,10,5.775125639315099,6492685.0
complete-graph-0536_0,True,618,1566,0.5,0.020966017082521923,0.21692815505888663,0.02254304487314195,0.22947200719218402,9,4.9298411249757415,939889.0
complete-graph-0537_0,True,928,2401,0.4795258620689655,0.03886330982236157,0.2302208876739958,0.042027404069429966,0.20638214421125997,11,5.441745247926199,2340647.0
complete-graph-0538_0,True,256,525,0.91015625,0.07452566964285716,-0.0546450834506343,0.08344494047619051,0.24454580269612095,9,4.731525735294118,154437.0
complete-graph-0539_0,True,152,397,0.32894736842105265,0.11636904761904758,0.1672611676447887,0.13768405388471183,0.323361176119058,7,3.520128964796096,40397.0
complete-graph-0540_0,True,257,670,0.4980544747081712,0.09270891235871782,0.235063307111841,0.1140937352026847,0.2852205218178143,7,3.953337791828794,130049.0
complete-graph-0541_0,True,1184,3016,0.46875,0.0373404654654656,0.20642516950342768,0.03912999850499863,0.1867368347815467,12,6.080812638504947,4258612.0
complete-graph-0542_0,True,927,2837,0.9633225458468176,0.05954236342585875,-0.06879072529607705,0.07030819324508657,0.22831920464444785,9,4.879371203701762,2094231.0
complete-graph-0543_0,True,256,653,0.5,0.12178622159090909,0.21385374767259935,0.14478297671657056,0.26966423027551806,8,4.289522058823529,140010.0
complete-graph-0544_0,True,889,2110,0.3329583802024747,0.0340458254406511,0.23649257777545132,0.03561174171410394,0.1992527993937469,11,5.65895479281306,2233680.0
complete-graph-0545_0,True,737,1727,0.2496607869742198,0.0630763929271393,0.18637247072808866,0.0708625882133346,0.2053251938590165,10,5.427463718954634,1472015.0
complete-graph-0546_0,True,464,943,0.8685344827586207,0.03349240558292281,-0.16984551367432368,0.03536706349206348,0.2146785313823281,10,5.282881507410441,567466.0
complete-graph-0547_0,True,217,452,0.8709677419354839,0.058243727598566275,-0.10471722350680977,0.060578962767902825,0.2667674307875759,9,4.281660692951015,100345.0
complete-graph-0548_0,True,1236,2546,0.8681229773462783,0.045460266091334106,-0.09321341684265613,0.04892542507833773,0.17305092043797413,12,6.389081928121274,4876339.0
